episode,seed,inference,latency_ms
11,52,84,549.8082260000956
11,52,85,546.7391399997723
11,52,86,529.9858640009916
11,52,87,564.6671140002582
11,52,88,538.978295000561
11,52,89,544.5213500006503
11,52,90,641.553430001295
11,52,91,547.8932539990637
11,52,92,537.7049850012554
11,52,93,540.8803329992224
11,52,94,552.7350060001481
11,52,95,549.9798169985297
11,52,96,566.5640589995746
11,52,97,557.885009000529
11,52,98,565.6518940013484
11,52,99,522.98180499929
11,52,100,537.719197000115
12,53,1,506.05395099955786
12,53,2,504.25460200131056
12,53,3,473.94248099953984
12,53,4,841.8366589994548
12,53,5,851.1985580007604
12,53,6,1141.8219459992542
12,53,7,757.7702779999527
12,53,8,662.0535980000568
12,53,9,618.526729000223
12,53,10,640.4621570000018
12,53,11,604.6899859993573
12,53,12,593.2353770003829
12,53,13,572.0863329988788
12,53,14,618.5534129999724
12,53,15,734.4754920013656
12,53,16,673.0229629993119
12,53,17,665.9712119999313
12,53,18,636.9442420000269
12,53,19,1110.4986949994782
12,53,20,850.2190780000092
12,53,21,814.0009300004749
12,53,22,756.3960320003389
12,53,23,592.6216569987446
12,53,24,498.7970559996029
12,53,25,499.2579730005673
12,53,26,488.33661600110645
12,53,27,628.8387679996958
12,53,28,615.8895560001838
12,53,29,532.8608910003823
12,53,30,564.4247190011811
12,53,31,858.2058970005164
12,53,32,1114.2441320007492
12,53,33,527.6952050007822
12,53,34,529.6891880007024
12,53,35,499.82430599993677
12,53,36,571.6461069987417
12,53,37,514.8624960002053
12,53,38,530.6275830007507
12,53,39,558.0948560000252
12,53,40,508.3025339990854
12,53,41,496.1098290004884
12,53,42,487.5452899996162
12,53,43,510.1653069996246
12,53,44,491.3234409996221
12,53,45,675.6382160001522
12,53,46,607.0079949986393
12,53,47,600.7958789996337
12,53,48,510.0049080010649
12,53,49,509.5812609997665
12,53,50,538.2651149993762
12,53,51,517.6781360005407
12,53,52,633.1588869998086
12,53,53,533.7499779998325
12,53,54,503.25513900133956
12,53,55,488.57535699971777
12,53,56,491.5986370015162
12,53,57,508.2062900000892
12,53,58,550.1110900004278
12,53,59,510.2139830014494
12,53,60,581.1196720005682
12,53,61,518.2316720001836
12,53,62,724.989516000278
12,53,63,558.479590999923
12,53,64,510.27394300035667
12,53,65,666.3604850000411
12,53,66,608.06578699885
12,53,67,566.7066990008607
12,53,68,495.34495400075684
12,53,69,544.7646419997909
12,53,70,572.6712539999426
12,53,71,501.01934399936
12,53,72,504.83574800091446
12,53,73,560.1866369997879
12,53,74,504.1153879992635
12,53,75,537.4132679989998
12,53,76,532.9331789998832
12,53,77,558.9247230000183
12,53,78,551.6978470004688
12,53,79,626.2299479985813
12,53,80,570.7146180011478
12,53,81,590.58277099939
12,53,82,664.4606499994552
12,53,83,548.4041529998649
12,53,84,519.0902829999686
12,53,85,658.4552680014895
12,53,86,624.6690280004259
12,53,87,489.8033530007524
12,53,88,490.18263300058607
12,53,89,525.0992750006844
12,53,90,514.7698319997289
12,53,91,518.8888060001773
12,53,92,522.588165000343
12,53,93,523.6034190002101
12,53,94,512.4694520000048
12,53,95,513.1960090002394
12,53,96,520.7469000015408
12,53,97,521.2040959995647
12,53,98,526.6603759991995
12,53,99,540.5666650003695
12,53,100,519.8237659988081
13,54,1,498.4806039992691
13,54,2,497.60574599895335
13,54,3,497.27969400009897
13,54,4,502.9519409999921
13,54,5,488.8981359999889
13,54,6,494.20441099937307
13,54,7,487.078850999751
13,54,8,516.7144999995799
13,54,9,503.4476190012356
13,54,10,507.5239010002406
13,54,11,505.47860100050457
13,54,12,508.0452679994778
13,54,13,510.4084930007957
13,54,14,513.0039750001743
13,54,15,499.45812199985085
13,54,16,506.3919780004653
13,54,17,533.127640001112
13,54,18,525.8890679997421
13,54,19,560.5654659993888
13,54,20,536.3820520014997
13,54,21,524.611308999738
13,54,22,537.0979899998929
13,54,23,514.8462090000976
13,54,24,509.86469500094245
13,54,25,520.3527560006478
13,54,26,515.5075319999014
13,54,27,523.8551379989076
13,54,28,509.97676699989825
13,54,29,512.6152529992396
13,54,30,529.7027999986312
13,54,31,521.1847930004296
13,54,32,517.345922999084
13,54,33,518.1972339996719
13,54,34,513.8327420008864
13,54,35,512.5731359985366
13,54,36,531.0724070004653
13,54,37,527.4528559984901
13,54,38,519.9333400014439
13,54,39,524.7172809995391
13,54,40,529.0067789992463
13,54,41,538.0408340006397
13,54,42,532.0483070008777
13,54,43,547.9608929999813
13,54,44,547.064723999938
13,54,45,505.520857999727
13,54,46,496.111282000129
13,54,47,523.6272000001918
13,54,48,522.1896410002955
13,54,49,528.7198499991064
13,54,50,519.2435030003253
13,54,51,526.350365998951
13,54,52,517.2922630008543
13,54,53,511.86357499864243
13,54,54,531.5318230004777
13,54,55,535.6106319995888
13,54,56,522.5064450005448
13,54,57,537.5630279995676
13,54,58,523.137203999795
13,54,59,535.7515520008747
13,54,60,518.1093979990692
13,54,61,548.1043479994696
13,54,62,550.9276350003347
13,54,63,553.9193019994855
13,54,64,539.7418809989176
13,54,65,555.6411130000924
13,54,66,545.0451589986187
13,54,67,553.6361419999594
13,54,68,565.0027179999597
13,54,69,538.8793460006127
13,54,70,552.6651469990611
13,54,71,547.8926659998251
13,54,72,554.6996270004456
13,54,73,564.3083869999828
13,54,74,524.5999369999481
13,54,75,517.2420169983525
13,54,76,497.43035600113217
13,54,77,532.7611909997358
13,54,78,513.1409089990484
13,54,79,544.4718319995445
13,54,80,521.4214019997598
13,54,81,517.52112900067
13,54,82,537.2364989998459
13,54,83,514.771047000977
13,54,84,517.0974880002177
13,54,85,510.88847200117016
13,54,86,513.8578709993453
13,54,87,507.09998899947095
13,54,88,513.9204770002834
13,54,89,523.5400370002026
13,54,90,531.4887509994151
13,54,91,513.7993570006074
13,54,92,517.8768979985762
13,54,93,559.0303560002212
13,54,94,564.8228019999806
13,54,95,556.5969640010735
13,54,96,549.9111219996848
13,54,97,560.5335469990678
13,54,98,563.2772459994158
13,54,99,557.9834259988274
13,54,100,568.3190420004394
14,55,1,525.7061279990012
14,55,2,483.67248899921833
14,55,3,496.1647069994797
14,55,4,496.6962769995007
14,55,5,498.33599500016135
14,55,6,499.2965639994509
14,55,7,505.0884100000985
14,55,8,489.87206000128936
14,55,9,517.7342490005685
14,55,10,559.8115829998278
14,55,11,574.0186770017317
14,55,12,554.7145809996437
14,55,13,570.0473590004549
14,55,14,583.6547380004049
14,55,15,581.8473550007184
14,55,16,579.6242019987403
14,55,17,560.2509870004724
14,55,18,564.5607370006474
14,55,19,561.3920930009044
14,55,20,589.995819998876
14,55,21,557.623340999271
14,55,22,513.3460899996862
14,55,23,509.2073440009699
14,55,24,584.8287069984508
14,55,25,538.6756929983676
14,55,26,709.5801270006632
14,55,27,568.618848999904
14,55,28,583.6315220003598
14,55,29,571.0948659998394
14,55,30,537.3064349987544
14,55,31,533.9339570000448
14,55,32,540.8629630001087
14,55,33,548.301322000043
14,55,34,547.1611110006052
14,55,35,568.6369970007945
14,55,36,548.4978509994107
14,55,37,535.5602729996463
14,55,38,550.3974459988967
14,55,39,552.3498830007156
14,55,40,557.698683000126
14,55,41,539.0866029993049
14,55,42,533.8260930002434
14,55,43,543.5382770010619
14,55,44,560.526444000061
14,55,45,510.0259899991215
14,55,46,531.8622720005806
14,55,47,531.1623100005818
14,55,48,555.2978309988248
14,55,49,537.9368030007754
14,55,50,531.4158799992583
14,55,51,531.0599019994697
14,55,52,541.5851569996448
14,55,53,541.867034000461
14,55,54,543.2705439998244
14,55,55,531.92826600025
14,55,56,555.2410349991987
14,55,57,525.9088990005694
14,55,58,531.3524370012601
14,55,59,529.0907500002504
14,55,60,527.4490940009855
14,55,61,536.4243399999395
14,55,62,532.3102780002955
14,55,63,575.7407710007101
14,55,64,534.9668290000409
14,55,65,543.6787189992174
14,55,66,538.4754429996974
14,55,67,539.7643589985819
14,55,68,541.7232500003593
14,55,69,546.5423690002353
14,55,70,554.7179759996652
14,55,71,545.1764360004745
14,55,72,538.7617689993931
14,55,73,539.8473320001358
14,55,74,547.5325970000995
14,55,75,520.2078620004613
14,55,76,536.3045729991427
14,55,77,554.2119570000068
14,55,78,533.8163609994808
14,55,79,540.5900959995051
14,55,80,528.5211359987443
14,55,81,541.3220089994866
14,55,82,804.3055560010544
14,55,83,663.2604720016388
14,55,84,533.5668389998318
14,55,85,553.9695610004856
14,55,86,533.9805459989293
14,55,87,570.798921999085
14,55,88,604.6248450002167
14,55,89,539.6916860008787
14,55,90,530.6122859983589
14,55,91,639.5806540003832
14,55,92,555.180952000228
14,55,93,523.7802270003158
14,55,94,534.1109319997486
14,55,95,541.6373870011739
14,55,96,548.7044719993719
14,55,97,537.5552290006453
14,55,98,540.138004000255
14,55,99,554.5715609987383
14,55,100,560.347811999236
15,56,1,504.0505290016881
15,56,2,501.7382980004186
15,56,3,496.75366199880955
15,56,4,500.7457110004907
15,56,5,492.3274749999109
15,56,6,492.6561159991252
15,56,7,495.59497500013094
15,56,8,512.7697899988561
15,56,9,564.5175459994789
15,56,10,568.9690870003687
15,56,11,555.1708219991269
15,56,12,583.249216000695
15,56,13,574.3948939998518
15,56,14,502.3103240000637
15,56,15,537.1276480000233
15,56,16,534.6003220001876
15,56,17,532.0123580004292
15,56,18,529.5987499994226
15,56,19,536.476314000538
15,56,20,540.0872490008624
15,56,21,559.7693039999285
15,56,22,536.3063900003908
15,56,23,536.253158999898
15,56,24,539.6103549992404
15,56,25,552.8451110003516
15,56,26,586.3114059993677
15,56,27,560.1232110002456
15,56,28,594.7923739986436
15,56,29,538.8918210010161
15,56,30,527.0464519999223
15,56,31,552.6758019987028
15,56,32,543.4371739993367
15,56,33,529.541171999881
15,56,34,530.0587059991813
15,56,35,519.5079349996377
15,56,36,512.3718949998874
15,56,37,521.158010000363
15,56,38,571.0951979999663
15,56,39,551.692261999051
15,56,40,604.4637459999649
15,56,41,551.5194780000456
15,56,42,554.2057830007252
15,56,43,559.8916630005988
15,56,44,567.9379470002459
15,56,45,550.7322499997827
15,56,46,576.7983250007092
15,56,47,554.1896350005118
15,56,48,579.9147019988595
15,56,49,530.8188550006889
15,56,50,514.5946320008079
15,56,51,510.7078070013813
15,56,52,545.9730799993849
15,56,53,538.6222409997572
15,56,54,547.3615430000791
15,56,55,546.6022159998829
15,56,56,541.7824819996895
15,56,57,521.586284001387
15,56,58,526.8665489984414
15,56,59,516.1381319994689
15,56,60,513.4798639992368
15,56,61,554.052169998613
15,56,62,565.2541529998416
15,56,63,556.4225489997625
15,56,64,547.4992899999052
15,56,65,551.7376209991198
15,56,66,510.9381880010915
15,56,67,514.7124660015834
15,56,68,569.2256299989822
15,56,69,563.0882919995202
15,56,70,563.033935999556
15,56,71,555.0778630004061
15,56,72,523.3023049986514
15,56,73,525.7808699989255
15,56,74,517.1201739995013
15,56,75,557.4349039998197
15,56,76,559.5892530000128
15,56,77,569.9993889993493
15,56,78,547.9937079999218
15,56,79,521.5523240003677
15,56,80,506.0668349997286
15,56,81,512.4511659996642
15,56,82,537.2988599992823
15,56,83,570.8932689994981
15,56,84,539.7949449998123
15,56,85,544.6904100008396
15,56,86,554.6033720002015
15,56,87,519.4226399999025
15,56,88,513.8812670011248
15,56,89,516.3889689993084
15,56,90,541.55731299943
15,56,91,536.6074759986077
15,56,92,535.9730410000338
15,56,93,534.5270180005173
15,56,94,539.786785000615
15,56,95,511.0050699986459
15,56,96,546.0316790013167
15,56,97,543.7729160003073
15,56,98,544.824910000898
15,56,99,535.6917529989005
15,56,100,539.871705999758
16,57,1,603.1667329989432
16,57,2,569.1666370003077
16,57,3,576.2611009995453
16,57,4,549.922300999242
16,57,5,539.4557299987355
16,57,6,588.9705560002767
16,57,7,620.005974000378
16,57,8,579.2979059988284
16,57,9,547.5391479994869
16,57,10,579.0867949999665
16,57,11,511.34709200050565
16,57,12,521.3272359997063
16,57,13,514.8478739993152
16,57,14,548.079897000207
16,57,15,545.6722620001528
16,57,16,552.1241890000965
16,57,17,543.7567429999035
16,57,18,550.5597259998467
16,57,19,542.1889769986592
16,57,20,509.63486799992097
16,57,21,524.8392510002304
16,57,22,531.1531249990367
16,57,23,567.7914099996997
16,57,24,571.0048119999556
16,57,25,555.3822099991521
16,57,26,570.1188590010133
16,57,27,546.5769870006625
16,57,28,508.9905600016209
16,57,29,527.603969001575
16,57,30,576.348300999598
16,57,31,541.0204750005505
16,57,32,551.5557769995212
16,57,33,551.1909529996046
16,57,34,510.6638860015664
16,57,35,528.0535330002749
16,57,36,517.3711939987697
16,57,37,560.011323001163
16,57,38,554.57986699912
16,57,39,561.8024169998534
16,57,40,528.3717069996783
16,57,41,520.0613960005285
16,57,42,514.2003370001476
16,57,43,529.3616879989713
16,57,44,543.7624590013002
16,57,45,541.7192630011414
16,57,46,542.2029809997184
16,57,47,543.1104180006514
16,57,48,546.7528340013814
16,57,49,527.0808509994822
16,57,50,504.73845900160086
16,57,51,519.0179180008272
16,57,52,557.8673759991943
16,57,53,561.3377889985713
16,57,54,550.6585079983779
16,57,55,560.6342470000527
16,57,56,568.6129770001571
16,57,57,513.4253559990611
16,57,58,512.4697880000895
16,57,59,551.2767229993187
16,57,60,566.0309359991516
16,57,61,553.2759070010798
16,57,62,564.3521700003475
16,57,63,511.24795299983816
16,57,64,517.5020580009004
16,57,65,515.8889170015755
16,57,66,550.3159789986967
16,57,67,551.3095960013743
16,57,68,559.6410289999767
16,57,69,536.4832539999043
16,57,70,507.4493539996183
16,57,71,509.20217800012324
16,57,72,518.4132389986189
16,57,73,515.3080469990527
16,57,74,502.49131099917577
16,57,75,530.3860749991145
16,57,76,541.7110739999771
16,57,77,531.8921030011552
16,57,78,547.1827179990214
16,57,79,533.6333159993956
16,57,80,521.8698579992633
16,57,81,513.7934779995703
16,57,82,544.2552639997302
16,57,83,554.7705369990581
16,57,84,554.2779410006915
16,57,85,563.7213279987918
16,57,86,568.7055390008027
16,57,87,519.546542000171
16,57,88,508.5241260003386
16,57,89,562.5419250009145
16,57,90,555.7499169990479
16,57,91,562.2720560004382
16,57,92,557.5314110010368
16,57,93,522.4309169989283
16,57,94,506.28803000108746
16,57,95,512.5678339991282
16,57,96,552.4932049993367
16,57,97,556.9992710006773
16,57,98,560.0628240008518
16,57,99,550.6320259992208
16,57,100,531.113422000999
17,58,1,538.6490260007122
17,58,2,533.9670299999852
17,58,3,523.505467999712
17,58,4,487.5152179993165
17,58,5,477.9089869989548
17,58,6,479.84944000018004
17,58,7,528.188209000291
17,58,8,526.6031930004829
17,58,9,525.4796219996933
17,58,10,573.0632360009622
17,58,11,535.9798410008807
17,58,12,536.7819580005744
17,58,13,540.8934019997105
17,58,14,567.174541998611
17,58,15,585.1035989999218
17,58,16,564.9002370009839
17,58,17,599.563006999233
17,58,18,520.9229170013714
17,58,19,532.3577729996032
17,58,20,536.0442149994924
17,58,21,530.0242799985426
17,58,22,551.0682420008379
17,58,23,573.7242119994335
17,58,24,577.4913900004321
17,58,25,588.372355001411
17,58,26,562.7187390000472
17,58,27,528.2835880007042
17,58,28,544.6440560008341
17,58,29,546.8623329998081
17,58,30,572.408402000292
17,58,31,574.4643109992467
17,58,32,579.6314640010678
17,58,33,522.5582470011432
17,58,34,528.5084499992081
17,58,35,512.2104689999105
17,58,36,546.2488850007503
17,58,37,566.5144209997379
17,58,38,554.5558859994344
17,58,39,548.1935520001571
17,58,40,516.0898439989978
17,58,41,512.1409099992889
17,58,42,510.4703569995763
17,58,43,535.8968549990095
17,58,44,571.4929349996964
17,58,45,559.4619410003361
17,58,46,569.1385629997967
17,58,47,549.9849329989956
17,58,48,535.4604599997401
17,58,49,554.4442219998018
17,58,50,586.501447000046
17,58,51,542.6621599999635
17,58,52,566.1345179996715
17,58,53,562.0981009997195
17,58,54,552.1366250013671
17,58,55,558.4637459996884
17,58,56,507.26630999997724
17,58,57,510.85087599858525
17,58,58,510.4615910004213
17,58,59,572.520011000961
17,58,60,554.1912209992006
17,58,61,555.0286570014578
17,58,62,553.7908189999143
17,58,63,517.1913129997847
17,58,64,509.3214469998202
17,58,65,521.5572709985281
17,58,66,549.2372549997526
17,58,67,548.7619750001613
17,58,68,546.3786680011253
17,58,69,553.865883999606
17,58,70,520.7250300009036
17,58,71,507.46502699985285
17,58,72,524.6294410007977
17,58,73,559.256603999529
17,58,74,569.8942690014519
17,58,75,569.5392910001829
17,58,76,559.5237519992224
17,58,77,552.8130260008766
17,58,78,547.5363730001845
17,58,79,510.0529830015148
17,58,80,526.5688359995693
17,58,81,541.0922989995015
17,58,82,563.6334050013829
17,58,83,552.3107509998226
17,58,84,554.4524130000354
17,58,85,542.5625280004169
17,58,86,510.2611160000379
17,58,87,520.9136519988533
17,58,88,538.5770000011689
17,58,89,552.3670509992371
17,58,90,563.5374809990026
17,58,91,561.1946140015789
17,58,92,548.2401239987666
17,58,93,509.77296699966246
17,58,94,504.14957700013474
17,58,95,505.2673099999083
17,58,96,553.2067650001409
17,58,97,563.5405350003566
17,58,98,557.1455480003351
17,58,99,536.1860860011802
17,58,100,509.9602390000655
18,59,1,514.9742030007474
18,59,2,509.46698500047205
18,59,3,524.6318959998462
18,59,4,470.94614600064233
18,59,5,466.2667850006983
18,59,6,483.2304439987638
18,59,7,512.1202720001747
18,59,8,528.153105000456
18,59,9,508.3781610010192
18,59,10,544.2008410009294
18,59,11,544.1299970007094
18,59,12,522.3726320000424
18,59,13,516.2058559999423
18,59,14,555.2592080002796
18,59,15,569.729222001115
18,59,16,563.2510759987781
18,59,17,572.0162569996319
18,59,18,513.746156999332
18,59,19,519.568129999243
18,59,20,515.5076259998168
18,59,21,520.518882000033
18,59,22,530.1399809995928
18,59,23,563.3351290016435
18,59,24,579.484390998914
18,59,25,565.7119900006364
